# Game Session ID 
13 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    20:43:21 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	 Ball 8                               	 Ball 9                               	
X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	
 3.169986 -16.753727 4.523333 	 15.949999 -16.753727 -0.399152 	 6.729979 -16.753727 12.096386 	 -11.609992 -16.753727 -7.972204 	 -16.390007 -16.753727 4.523333 	                    	                    	                    	                    	                    	
 3.149986 -16.858795 4.481032 	 15.949999 -16.858795 -0.452515 	 6.699978 -16.858795 12.071104 	 -11.599992 -16.858795 -8.042585 	 -16.400007 -16.858795 4.481032 	                    	                    	                    	                    	                    	
 3.129985 -16.963860 4.438531 	 15.949999 -16.963860 -0.506078 	 6.669977 -16.963860 12.045621 	 -11.589992 -16.963860 -8.113168 	 -16.410007 -16.963860 4.438531 	                    	                    	                    	                    	                    	
 3.109985 -17.068928 4.395829 	 15.949999 -17.068928 -0.559842 	 6.639977 -17.068928 12.019938 	 -11.579991 -17.068928 -8.183949 	 -16.420008 -17.068928 4.395829 	                    	                    	                    	                    	                    	
 3.089984 -17.173996 4.352928 	 15.949999 -17.173996 -0.613806 	 6.609976 -17.173996 11.994055 	 -11.569991 -17.173996 -8.254931 	 -16.430008 -17.173996 4.352928 	                    	                    	                    	                    	                    	
 3.069984 -17.279060 4.309827 	 15.949999 -17.279060 -0.667968 	 6.579975 -17.279060 11.967973 	 -11.559991 -17.279060 -8.326113 	 -16.440008 -17.279060 4.309827 	                    	                    	                    	                    	                    	
 3.049984 -17.384129 4.266525 	 15.949999 -17.384129 -0.722332 	 6.549974 -17.384129 11.941689 	 -11.549991 -17.384129 -8.397495 	 -16.450008 -17.384129 4.266525 	                    	                    	                    	                    	                    	
 3.029983 -17.489197 4.223024 	 15.949999 -17.489197 -0.776895 	 6.519974 -17.489197 11.915207 	 -11.539990 -17.489197 -8.469076 	 -16.460009 -17.489197 4.223024 	                    	                    	                    	                    	                    	
 3.009983 -17.594261 4.179323 	 15.949999 -17.594261 -0.831658 	 6.489973 -17.594261 11.888524 	 -11.529990 -17.594261 -8.540858 	 -16.470009 -17.594261 4.179323 	                    	                    	                    	                    	                    	
 2.989982 -17.699329 4.135422 	 15.949999 -17.699329 -0.886621 	 6.459972 -17.699329 11.861641 	 -11.519990 -17.699329 -8.612840 	 -16.480009 -17.699329 4.135422 	                    	                    	                    	                    	                    	
 2.969982 -17.804394 4.091321 	 15.949999 -17.804394 -0.941785 	 6.429972 -17.804394 11.834558 	 -11.509990 -17.804394 -8.685021 	 -16.490009 -17.804394 4.091321 	                    	                    	                    	                    	                    	
 2.949981 -17.909462 4.047019 	 15.949999 -17.909462 -0.997149 	 6.399971 -17.909462 11.807275 	 -11.499990 -17.909462 -8.757404 	 -16.500010 -17.909462 4.047019 	                    	                    	                    	                    	                    	
 2.929981 -18.014530 4.002516 	 15.949999 -18.014530 -1.052713 	 6.369970 -18.014530 11.779791 	 -11.489989 -18.014530 -8.829987 	 -16.510010 -18.014530 4.002516 	                    	                    	                    	                    	                    	
 2.909980 -18.119595 3.957814 	 15.949999 -18.119595 -1.108477 	 6.339970 -18.119595 11.752107 	 -11.479989 -18.119595 -8.902769 	 -16.520010 -18.119595 3.957814 	                    	                    	                    	                    	                    	
 2.889980 -18.224663 3.912913 	 15.949999 -18.224663 -1.164440 	 6.309969 -18.224663 11.724225 	 -11.469989 -18.224663 -8.975751 	 -16.530010 -18.224663 3.912913 	                    	                    	                    	                    	                    	
 2.869979 -18.329731 3.867812 	 15.949999 -18.329731 -1.220603 	 6.279968 -18.329731 11.696142 	 -11.459989 -18.329731 -9.048932 	 -16.540010 -18.329731 3.867812 	                    	                    	                    	                    	                    	
 2.849979 -18.434795 3.822511 	 15.949999 -18.434795 -1.276966 	 6.249968 -18.434795 11.667859 	 -11.449988 -18.434795 -9.122313 	 -16.550011 -18.434795 3.822511 	                    	                    	                    	                    	                    	
 2.829978 -18.539864 3.777009 	 15.949999 -18.539864 -1.333530 	 6.219967 -18.539864 11.639377 	 -11.439988 -18.539864 -9.195896 	 -16.560011 -18.539864 3.777009 	                    	                    	                    	                    	                    	
 2.809978 -18.644932 3.731308 	 15.949999 -18.644932 -1.390294 	 6.189966 -18.644932 11.610693 	 -11.429988 -18.644932 -9.269678 	 -16.570011 -18.644932 3.731308 	                    	                    	                    	                    	                    	
 2.789978 -18.749996 3.685405 	 15.949999 -18.749996 -1.447258 	 6.159966 -18.749996 11.581809 	 -11.419988 -18.749996 -9.343660 	 -16.580011 -18.749996 3.685405 	                    	                    	                    	                    	                    	
 2.769977 -18.855064 3.639303 	 15.949999 -18.855064 -1.504422 	 6.129965 -18.855064 11.552726 	 -11.409987 -18.855064 -9.417844 	 -16.590012 -18.855064 3.639303 	                    	                    	                    	                    	                    	
 2.749977 -18.960129 3.593002 	 15.949999 -18.960129 -1.561785 	 6.099964 -18.960129 11.523443 	 -11.399987 -18.960129 -9.492225 	 -16.600012 -18.960129 3.593002 	                    	                    	                    	                    	                    	
 2.729976 -19.065197 3.546501 	 15.949999 -19.065197 -1.619348 	 6.069963 -19.065197 11.493960 	 -11.389987 -19.065197 -9.566806 	 -16.610012 -19.065197 3.546501 	                    	                    	                    	                    	                    	
 2.709976 -19.170265 3.499800 	 15.949999 -19.170265 -1.677111 	 6.039963 -19.170265 11.464278 	 -11.379987 -19.170265 -9.641588 	 -16.620012 -19.170265 3.499800 	                    	                    	                    	                    	                    	
 2.689975 -19.275330 3.452897 	 15.949999 -19.275330 -1.735077 	 6.009962 -19.275330 11.434393 	 -11.369987 -19.275330 -9.716572 	 -16.630013 -19.275330 3.452897 	                    	                    	                    	                    	                    	
 2.669975 -19.380398 3.405797 	 15.949999 -19.380398 -1.793239 	 5.979961 -19.380398 11.404311 	 -11.359986 -19.380398 -9.791752 	 -16.640013 -19.380398 3.405797 	                    	                    	                    	                    	                    	
 2.649974 -19.485466 3.358495 	 15.949999 -19.485466 -1.851603 	 5.949961 -19.485466 11.374027 	 -11.349986 -19.485466 -9.867135 	 -16.650013 -19.485466 3.358495 	                    	                    	                    	                    	                    	
 2.629974 -19.590530 3.310992 	 15.949999 -19.590530 -1.910167 	 5.919960 -19.590530 11.343544 	 -11.339986 -19.590530 -9.942718 	 -16.660013 -19.590530 3.310992 	                    	                    	                    	                    	                    	
 2.609973 -19.695599 3.263292 	 15.949999 -19.695599 -1.968930 	 5.889959 -19.695599 11.312861 	 -11.329986 -19.695599 -10.018498 	 -16.670013 -19.695599 3.263292 	                    	                    	                    	                    	                    	
 2.589973 -19.800663 3.215389 	 15.949999 -19.800663 -2.027895 	 5.859959 -19.800663 11.281977 	 -11.319985 -19.800663 -10.094482 	 -16.680014 -19.800663 3.215389 	                    	                    	                    	                    	                    	
 2.569973 -19.905731 3.167287 	 15.949999 -19.905731 -2.087058 	 5.829958 -19.905731 11.250895 	 -11.309985 -19.905731 -10.170664 	 -16.690014 -19.905731 3.167287 	                    	                    	                    	                    	                    	
 2.549972 -20.010799 3.118986 	 15.949999 -20.010799 -2.146421 	 5.799957 -20.010799 11.219611 	 -11.299985 -20.010799 -10.247046 	 -16.700014 -20.010799 3.118986 	                    	                    	                    	                    	                    	
 2.529972 -20.115864 3.070484 	 15.949999 -20.115864 -2.205985 	 5.769957 -20.115864 11.188128 	 -11.289985 -20.115864 -10.323628 	 -16.710014 -20.115864 3.070484 	                    	                    	                    	                    	                    	
 2.509971 -20.220932 3.021782 	 15.949999 -20.220932 -2.265749 	 5.739956 -20.220932 11.156445 	 -11.279984 -20.220932 -10.400411 	 -16.720015 -20.220932 3.021782 	                    	                    	                    	                    	                    	
 2.489971 -20.326000 2.972881 	 15.949999 -20.326000 -2.325712 	 5.709955 -20.326000 11.124562 	 -11.269984 -20.326000 -10.477391 	 -16.730015 -20.326000 2.972881 	                    	                    	                    	                    	                    	
 2.469970 -20.431065 2.923779 	 15.949999 -20.431065 -2.385876 	 5.679955 -20.431065 11.092478 	 -11.259984 -20.431065 -10.554575 	 -16.740015 -20.431065 2.923779 	                    	                    	                    	                    	                    	
 2.449970 -20.536133 2.874478 	 15.949999 -20.536133 -2.446239 	 5.649954 -20.536133 11.060196 	 -11.249984 -20.536133 -10.631956 	 -16.750015 -20.536133 2.874478 	                    	                    	                    	                    	                    	
 2.429969 -20.641197 2.824975 	 15.949999 -20.641197 -2.506805 	 5.619953 -20.641197 11.027711 	 -11.239984 -20.641197 -10.709539 	 -16.760015 -20.641197 2.824975 	                    	                    	                    	                    	                    	
 2.409969 -20.746265 2.775273 	 15.949999 -20.746265 -2.567568 	 5.589952 -20.746265 10.995028 	 -11.229983 -20.746265 -10.787322 	 -16.770016 -20.746265 2.775273 	                    	                    	                    	                    	                    	
 2.389968 -20.851334 2.725371 	 15.949999 -20.851334 -2.628532 	 5.559952 -20.851334 10.962144 	 -11.219983 -20.851334 -10.865304 	 -16.780016 -20.851334 2.725371 	                    	                    	                    	                    	                    	
 2.369968 -20.956398 2.675271 	 15.949999 -20.956398 -2.689694 	 5.529951 -20.956398 10.929063 	 -11.209983 -20.956398 -10.943484 	 -16.790016 -20.956398 2.675271 	                    	                    	                    	                    	                    	
 2.349967 -21.061466 2.624969 	 15.949999 -21.061466 -2.751059 	 5.499950 -21.061466 10.895779 	 -11.199983 -21.061466 -11.021868 	 -16.800016 -21.061466 2.624969 	                    	                    	                    	                    	                    	
 2.329967 -21.166534 2.574466 	 15.949999 -21.166534 -2.812623 	 5.469950 -21.166534 10.862294 	 -11.189982 -21.166534 -11.100451 	 -16.810017 -21.166534 2.574466 	                    	                    	                    	                    	                    	
 2.309967 -21.271599 2.523765 	 15.949999 -21.271599 -2.874386 	 5.439949 -21.271599 10.828612 	 -11.179982 -21.271599 -11.179232 	 -16.820017 -21.271599 2.523765 	                    	                    	                    	                    	                    	
 2.289966 -21.376667 2.472864 	 15.949999 -21.376667 -2.936349 	 5.409948 -21.376667 10.794729 	 -11.169982 -21.376667 -11.258214 	 -16.830017 -21.376667 2.472864 	                    	                    	                    	                    	                    	
 2.269966 -21.481735 2.421760 	 15.949999 -21.481735 -2.998515 	 5.379948 -21.481735 10.760644 	 -11.159982 -21.481735 -11.337398 	 -16.840017 -21.481735 2.421760 	                    	                    	                    	                    	                    	
 2.249965 -21.586800 2.370459 	 15.949999 -21.586800 -3.060879 	 5.349947 -21.586800 10.726361 	 -11.149981 -21.586800 -11.416780 	 -16.850018 -21.586800 2.370459 	                    	                    	                    	                    	                    	
 2.229965 -21.691868 2.318959 	 15.949999 -21.691868 -3.123441 	 5.319946 -21.691868 10.691879 	 -11.139981 -21.691868 -11.496361 	 -16.860018 -21.691868 2.318959 	                    	                    	                    	                    	                    	
 2.209964 -21.796932 2.267256 	 15.949999 -21.796932 -3.186205 	 5.289946 -21.796932 10.657195 	 -11.129981 -21.796932 -11.576143 	 -16.870018 -21.796932 2.267256 	                    	                    	                    	                    	                    	
 2.189964 -21.902000 2.215353 	 15.949999 -21.902000 -3.249170 	 5.259945 -21.902000 10.622311 	 -11.119981 -21.902000 -11.656126 	 -16.880018 -21.902000 2.215353 	                    	                    	                    	                    	                    	
 2.169963 -22.007069 2.163253 	 15.949999 -22.007069 -3.312333 	 5.229944 -22.007069 10.587229 	 -11.109981 -22.007069 -11.736308 	 -16.890018 -22.007069 2.163253 	                    	                    	                    	                    	                    	
 2.149963 -22.112133 2.110949 	 15.949999 -22.112133 -3.375698 	 5.199944 -22.112133 10.551944 	 -11.099980 -22.112133 -11.816691 	 -16.900019 -22.112133 2.110949 	                    	                    	                    	                    	                    	
 2.129962 -22.217201 2.058448 	 15.949999 -22.217201 -3.439261 	 5.169943 -22.217201 10.516460 	 -11.089980 -22.217201 -11.897273 	 -16.910019 -22.217201 2.058448 	                    	                    	                    	                    	                    	
 2.109962 -22.322269 2.005746 	 15.949999 -22.322269 -3.503025 	 5.139942 -22.322269 10.480778 	 -11.079980 -22.322269 -11.978056 	 -16.920019 -22.322269 2.005746 	                    	                    	                    	                    	                    	
 2.089962 -22.427334 1.952844 	 15.949999 -22.427334 -3.566989 	 5.109941 -22.427334 10.444894 	 -11.069980 -22.427334 -12.059038 	 -16.930019 -22.427334 1.952844 	                    	                    	                    	                    	                    	
 2.069961 -22.532402 1.899742 	 15.949999 -22.532402 -3.631154 	 5.079941 -22.532402 10.408810 	 -11.059979 -22.532402 -12.140221 	 -16.940020 -22.532402 1.899742 	                    	                    	                    	                    	                    	
 2.049961 -22.637466 1.846441 	 15.949999 -22.637466 -3.695516 	 5.049940 -22.637466 10.372528 	 -11.049979 -22.637466 -12.221602 	 -16.950020 -22.637466 1.846441 	                    	                    	                    	                    	                    	
 2.029960 -22.742535 1.792938 	 15.949999 -22.742535 -3.760081 	 5.019939 -22.742535 10.336043 	 -11.039979 -22.742535 -12.303185 	 -16.960020 -22.742535 1.792938 	                    	                    	                    	                    	                    	
 2.009960 -22.847603 1.739237 	 15.949999 -22.847603 -3.824845 	 4.989939 -22.847603 10.299360 	 -11.029979 -22.847603 -12.384967 	 -16.970020 -22.847603 1.739237 	                    	                    	                    	                    	                    	
 1.989959 -22.952667 1.685335 	 15.949999 -22.952667 -3.889808 	 4.959938 -22.952667 10.262478 	 -11.019979 -22.952667 -12.466949 	 -16.980021 -22.952667 1.685335 	                    	                    	                    	                    	                    	
 1.969959 -23.057735 1.631233 	 15.949999 -23.057735 -3.954972 	 4.929937 -23.057735 10.225394 	 -11.009978 -23.057735 -12.549131 	 -16.990021 -23.057735 1.631233 	                    	                    	                    	                    	                    	
 1.949958 -23.162804 1.576931 	 15.949999 -23.162804 -4.020336 	 4.899937 -23.162804 10.188110 	 -10.999978 -23.162804 -12.631514 	 -17.000021 -23.162804 1.576931 	                    	                    	                    	                    	                    	
 1.929958 -23.267868 1.522429 	 15.949999 -23.267868 -4.085900 	 4.869936 -23.267868 10.150626 	 -10.989978 -23.267868 -12.714097 	 -17.010021 -23.267868 1.522429 	                    	                    	                    	                    	                    	
 1.909957 -23.372936 1.467726 	 15.949999 -23.372936 -4.151665 	 4.839935 -23.372936 10.112943 	 -10.979978 -23.372936 -12.796880 	 -17.020021 -23.372936 1.467726 	                    	                    	                    	                    	                    	
 1.889957 -23.478004 1.412825 	 15.949999 -23.478004 -4.217628 	 4.809935 -23.478004 10.075060 	 -10.969977 -23.478004 -12.879861 	 -17.030022 -23.478004 1.412825 	                    	                    	                    	                    	                    	
 1.869956 -23.583069 1.357722 	 15.949999 -23.583069 -4.283793 	 4.779934 -23.583069 10.036975 	 -10.959977 -23.583069 -12.963045 	 -17.040022 -23.583069 1.357722 	                    	                    	                    	                    	                    	
 1.849956 -23.688137 1.302421 	 15.949999 -23.688137 -4.350156 	 4.749933 -23.688137 9.998693 	 -10.949977 -23.688137 -13.046427 	 -17.050022 -23.688137 1.302421 	                    	                    	                    	                    	                    	
 1.829956 -23.793201 1.246919 	 15.949999 -23.793201 -4.416720 	 4.719933 -23.793201 9.960209 	 -10.939977 -23.793201 -13.130009 	 -17.060022 -23.793201 1.246919 	                    	                    	                    	                    	                    	
 1.809955 -23.898270 1.191217 	 15.949999 -23.898270 -4.483484 	 4.689932 -23.898270 9.921525 	 -10.929976 -23.898270 -13.213792 	 -17.070023 -23.898270 1.191217 	                    	                    	                    	                    	                    	
 1.789955 -24.003338 1.135315 	 15.949999 -24.003338 -4.550448 	 4.659931 -24.003338 9.882642 	 -10.919976 -24.003338 -13.297774 	 -17.080023 -24.003338 1.135315 	                    	                    	                    	                    	                    	
 1.769954 -24.108402 1.079212 	 15.949999 -24.108402 -4.617613 	 4.629930 -24.108402 9.843557 	 -10.909976 -24.108402 -13.381957 	 -17.090023 -24.108402 1.079212 	                    	                    	                    	                    	                    	
 1.749954 -24.213470 1.022911 	 15.949999 -24.213470 -4.684976 	 4.599930 -24.213470 9.804275 	 -10.899976 -24.213470 -13.466339 	 -17.100023 -24.213470 1.022911 	                    	                    	                    	                    	                    	
 1.729953 -24.318539 0.966408 	 15.949999 -24.318539 -4.752542 	 4.569929 -24.318539 9.764791 	 -10.889976 -24.318539 -13.550922 	 -17.110023 -24.318539 0.966408 	                    	                    	                    	                    	                    	
 1.709953 -24.423603 0.909706 	 15.949999 -24.423603 -4.820305 	 4.539928 -24.423603 9.725107 	 -10.879975 -24.423603 -13.635704 	 -17.120024 -24.423603 0.909706 	                    	                    	                    	                    	                    	
 1.689952 -24.528671 0.852805 	 15.949999 -24.528671 -4.888268 	 4.509928 -24.528671 9.685224 	 -10.869975 -24.528671 -13.720687 	 -17.130024 -24.528671 0.852805 	                    	                    	                    	                    	                    	
 1.669952 -24.633736 0.795703 	 15.949999 -24.633736 -4.956433 	 4.479927 -24.633736 9.645140 	 -10.859975 -24.633736 -13.805869 	 -17.140024 -24.633736 0.795703 	                    	                    	                    	                    	                    	
 1.649951 -24.738804 0.738400 	 15.949999 -24.738804 -5.024797 	 4.449926 -24.738804 9.604856 	 -10.849975 -24.738804 -13.891252 	 -17.150024 -24.738804 0.738400 	                    	                    	                    	                    	                    	
 1.629951 -24.843872 0.680898 	 15.949999 -24.843872 -5.093362 	 4.419926 -24.843872 9.564372 	 -10.839974 -24.843872 -13.976835 	 -17.160025 -24.843872 0.680898 	                    	                    	                    	                    	                    	
 1.609951 -24.948936 0.623197 	 15.949999 -24.948936 -5.162125 	 4.389925 -24.948936 9.523689 	 -10.829974 -24.948936 -14.062616 	 -17.170025 -24.948936 0.623197 	                    	                    	                    	                    	                    	
 1.589950 -25.054005 0.565294 	 15.949999 -25.054005 -5.231090 	 4.359924 -25.054005 9.482805 	 -10.819974 -25.054005 -14.148600 	 -17.180025 -25.054005 0.565294 	                    	                    	                    	                    	                    	
 1.569950 -25.159073 0.507192 	 15.949999 -25.159073 -5.300253 	 4.329924 -25.159073 9.441722 	 -10.809974 -25.159073 -14.234782 	 -17.190025 -25.159073 0.507192 	                    	                    	                    	                    	                    	
 1.549949 -25.264137 0.448890 	 15.949999 -25.264137 -5.369617 	 4.299923 -25.264137 9.400438 	 -10.799973 -25.264137 -14.321164 	 -17.200026 -25.264137 0.448890 	                    	                    	                    	                    	                    	
 1.529949 -25.369205 0.390388 	 15.949999 -25.369205 -5.439181 	 4.269922 -25.369205 9.358955 	 -10.789973 -25.369205 -14.407746 	 -17.210026 -25.369205 0.390388 	                    	                    	                    	                    	                    	
 1.509948 -25.474270 0.331686 	 15.949999 -25.474270 -5.508945 	 4.239922 -25.474270 9.317271 	 -10.779973 -25.474270 -14.494530 	 -17.220026 -25.474270 0.331686 	                    	                    	                    	                    	                    	
 1.489948 -25.579338 0.272783 	 15.949999 -25.579338 -5.578910 	 4.209921 -25.579338 9.275387 	 -10.769973 -25.579338 -14.581512 	 -17.230026 -25.579338 0.272783 	                    	                    	                    	                    	                    	
 1.469947 -25.684406 0.213680 	 15.949999 -25.684406 -5.649075 	 4.179920 -25.684406 9.233303 	 -10.759973 -25.684406 -14.668696 	 -17.240026 -25.684406 0.213680 	                    	                    	                    	                    	                    	
 1.449947 -25.789471 0.154379 	 15.949999 -25.789471 -5.719438 	 4.149920 -25.789471 9.191020 	 -10.749972 -25.789471 -14.756078 	 -17.250027 -25.789471 0.154379 	                    	                    	                    	                    	                    	
 1.429946 -25.894539 0.094876 	 15.949999 -25.894539 -5.790003 	 4.119919 -25.894539 9.148535 	 -10.739972 -25.894539 -14.843661 	 -17.260027 -25.894539 0.094876 	                    	                    	                    	                    	                    	
 1.409946 -25.999607 0.035174 	 15.949999 -25.999607 -5.860767 	 4.089918 -25.999607 9.105851 	 -10.729972 -25.999607 -14.931444 	 -17.270027 -25.999607 0.035174 	                    	                    	                    	                    	                    	
 1.389946 -26.104671 -0.024728 	 15.949999 -26.104671 -5.931731 	 4.059917 -26.104671 9.062968 	 -10.719972 -26.104671 -15.019426 	 -17.280027 -26.104671 -0.024728 	                    	                    	                    	                    	                    	
 1.369945 -26.209740 -0.084830 	 15.949999 -26.209740 -6.002895 	 4.029917 -26.209740 9.019884 	 -10.709971 -26.209740 -15.107609 	 -17.290028 -26.209740 -0.084830 	                    	                    	                    	                    	                    	
 1.349945 -26.314808 -0.145133 	 15.949999 -26.314808 -6.074260 	 3.999916 -26.314808 8.976600 	 -10.699971 -26.314808 -15.195992 	 -17.300028 -26.314808 -0.145133 	                    	                    	                    	                    	                    	
 1.329944 -26.419872 -0.205634 	 15.949999 -26.419872 -6.145823 	 3.969915 -26.419872 8.933118 	 -10.689971 -26.419872 -15.284574 	 -17.310028 -26.419872 -0.205634 	                    	                    	                    	                    	                    	
 1.309944 -26.524940 -0.266337 	 15.949999 -26.524940 -6.217588 	 3.939914 -26.524940 8.889433 	 -10.679971 -26.524940 -15.373357 	 -17.320028 -26.524940 -0.266337 	                    	                    	                    	                    	                    	
 1.289943 -26.630005 -0.327238 	 15.949999 -26.630005 -6.289552 	 3.909914 -26.630005 8.845550 	 -10.669971 -26.630005 -15.462339 	 -17.330029 -26.630005 -0.327238 	                    	                    	                    	                    	                    	
 1.269943 -26.735073 -0.388342 	 15.949999 -26.735073 -6.361717 	 3.879913 -26.735073 8.801465 	 -10.659970 -26.735073 -15.551523 	 -17.340029 -26.735073 -0.388342 	                    	                    	                    	                    	                    	
 1.249942 -26.840141 -0.449644 	 15.949999 -26.840141 -6.434082 	 3.849912 -26.840141 8.757181 	 -10.649970 -26.840141 -15.640905 	 -17.350029 -26.840141 -0.449644 	                    	                    	                    	                    	                    	
 1.229942 -26.945206 -0.511146 	 15.949999 -26.945206 -6.506646 	 3.819912 -26.945206 8.712697 	 -10.639970 -26.945206 -15.730489 	 -17.360029 -26.945206 -0.511146 	                    	                    	                    	                    	                    	
 1.209941 -27.050274 -0.572849 	 15.949999 -27.050274 -6.579411 	 3.789911 -27.050274 8.668014 	 -10.629970 -27.050274 -15.820271 	 -17.370029 -27.050274 -0.572849 	                    	                    	                    	                    	                    	
 1.189941 -27.155342 -0.634750 	 15.949999 -27.155342 -6.652373 	 3.759910 -27.155342 8.623131 	 -10.619969 -27.155342 -15.910253 	 -17.380030 -27.155342 -0.634750 	                    	                    	                    	                    	                    	
 1.169940 -27.260406 -0.696853 	 15.949999 -27.260406 -6.725538 	 3.729910 -27.260406 8.578046 	 -10.609969 -27.260406 -16.000437 	 -17.390030 -27.260406 -0.696853 	                    	                    	                    	                    	                    	
 1.149940 -27.365475 -0.759155 	 15.949999 -27.365475 -6.798902 	 3.699909 -27.365475 8.532763 	 -10.599969 -27.365475 -16.090818 	 -17.400030 -27.365475 -0.759155 	                    	                    	                    	                    	                    	
 1.129940 -27.470539 -0.821658 	 15.949999 -27.470539 -6.872468 	 3.669908 -27.470539 8.487278 	 -10.589969 -27.470539 -16.181402 	 -17.410030 -27.470539 -0.821658 	                    	                    	                    	                    	                    	
 1.109939 -27.575607 -0.884360 	 15.949999 -27.575607 -6.946231 	 3.639908 -27.575607 8.441594 	 -10.579968 -27.575607 -16.272184 	 -17.420031 -27.575607 -0.884360 	                    	                    	                    	                    	                    	
 1.089939 -27.680676 -0.947263 	 15.949999 -27.680676 -7.020196 	 3.609907 -27.680676 8.395710 	 -10.569968 -27.680676 -16.363167 	 -17.430031 -27.680676 -0.947263 	                    	                    	                    	                    	                    	
 1.069938 -27.785740 -1.010365 	 15.949999 -27.785740 -7.094360 	 3.579906 -27.785740 8.349627 	 -10.559968 -27.785740 -16.454351 	 -17.440031 -27.785740 -1.010365 	                    	                    	                    	                    	                    	
 1.049938 -27.890808 -1.073668 	 15.949999 -27.890808 -7.168725 	 3.549906 -27.890808 8.303342 	 -10.549968 -27.890808 -16.545734 	 -17.450031 -27.890808 -1.073668 	                    	                    	                    	                    	                    	
 1.029937 -27.995876 -1.137169 	 15.949999 -27.995876 -7.243289 	 3.519905 -27.995876 8.256859 	 -10.539968 -27.995876 -16.637316 	 -17.460032 -27.995876 -1.137169 	                    	                    	                    	                    	                    	
 1.009937 -28.100941 -1.200873 	 15.949999 -28.100941 -7.318054 	 3.489904 -28.100941 8.210175 	 -10.529967 -28.100941 -16.729099 	 -17.470032 -28.100941 -1.200873 	                    	                    	                    	                    	                    	
 0.989936 -28.206009 -1.264774 	 15.949999 -28.206009 -7.393018 	 3.459903 -28.206009 8.163291 	 -10.519967 -28.206009 -16.821081 	 -17.480032 -28.206009 -1.264774 	                    	                    	                    	                    	                    	
 0.969936 -28.311077 -1.328876 	 15.949999 -28.311077 -7.468182 	 3.429903 -28.311077 8.116207 	 -10.509967 -28.311077 -16.913263 	 -17.490032 -28.311077 -1.328876 	                    	                    	                    	                    	                    	
 0.949935 -28.416142 -1.393179 	 15.949999 -28.416142 -7.543546 	 3.399902 -28.416142 8.068923 	 -10.499967 -28.416142 -17.005648 	 -17.500032 -28.416142 -1.393179 	                    	                    	                    	                    	                    	
 0.929935 -28.521210 -1.457681 	 15.949999 -28.521210 -7.619111 	 3.369901 -28.521210 8.021440 	 -10.489966 -28.521210 -17.098230 	 -17.510033 -28.521210 -1.457681 	                    	                    	                    	                    	                    	
 0.909935 -28.626274 -1.522384 	 15.949999 -28.626274 -7.694875 	 3.339901 -28.626274 7.973755 	 -10.479966 -28.626274 -17.191013 	 -17.520033 -28.626274 -1.522384 	                    	                    	                    	                    	                    	
 0.889934 -28.731342 -1.587287 	 15.949999 -28.731342 -7.770841 	 3.309900 -28.731342 7.925870 	 -10.469966 -28.731342 -17.283997 	 -17.530033 -28.731342 -1.587287 	                    	                    	                    	                    	                    	
 0.869934 -28.836411 -1.652389 	 15.949999 -28.836411 -7.847004 	 3.279899 -28.836411 7.877787 	 -10.459966 -28.836411 -17.377178 	 -17.540033 -28.836411 -1.652389 	                    	                    	                    	                    	                    	
 0.849933 -28.941475 -1.717692 	 15.949999 -28.941475 -7.923369 	 3.249899 -28.941475 7.829502 	 -10.449965 -28.941475 -17.470562 	 -17.550034 -28.941475 -1.717692 	                    	                    	                    	                    	                    	
 0.829933 -29.046543 -1.783194 	 15.949999 -29.046543 -7.999934 	 3.219898 -29.046543 7.781019 	 -10.439965 -29.046543 -17.564146 	 -17.560034 -29.046543 -1.783194 	                    	                    	                    	                    	                    	
 0.809932 -29.151611 -1.848897 	 15.949999 -29.151611 -8.076698 	 3.189897 -29.151611 7.732335 	 -10.429965 -29.151611 -17.657928 	 -17.570034 -29.151611 -1.848897 	                    	                    	                    	                    	                    	
 0.789932 -29.256676 -1.914799 	 15.949999 -29.256676 -8.153663 	 3.159897 -29.256676 7.683451 	 -10.419965 -29.256676 -17.751911 	 -17.580034 -29.256676 -1.914799 	                    	                    	                    	                    	                    	
 0.769931 -29.361744 -1.980902 	 15.949999 -29.361744 -8.230827 	 3.129896 -29.361744 7.634367 	 -10.409965 -29.361744 -17.846094 	 -17.590034 -29.361744 -1.980902 	                    	                    	                    	                    	                    	
 0.749931 -29.466808 -2.047203 	 15.949999 -29.466808 -8.308190 	 3.099895 -29.466808 7.585083 	 -10.399964 -29.466808 -17.940475 	 -17.600035 -29.466808 -2.047203 	                    	                    	                    	                    	                    	
 0.729930 -29.571877 -2.113707 	 15.949999 -29.571877 -8.385756 	 3.069895 -29.571877 7.535599 	 -10.389964 -29.571877 -18.035059 	 -17.610035 -29.571877 -2.113707 	                    	                    	                    	                    	                    	
